SimulationPolicy	ACInventory	SRC	RCInventory	Period	AnalysisType	Response	DemandSignal	ResponseType
MaxUtilization	16	Jabberwocky	12	PostSurge	Dynamic	9	SS+Surge	Surplus
MaxUtilization	16	Jabberwocky	16	PreSurge	Dynamic	0.498764891	SS+Surge	Fill
MaxUtilization	16	Jabberwocky	16	Surge	Dynamic	0.101015108	SS+Surge	Fill
MaxUtilization	16	Jabberwocky	16	PostSurge	Dynamic	0.008291814	SS+Surge	Fill
MaxUtilization	16	Jabberwocky	16	PreSurge	Dynamic	6	SS+Surge	Surplus
MaxUtilization	16	Jabberwocky	16	Surge	Dynamic	8	SS+Surge	Surplus
MaxUtilization	16	Jabberwocky	16	PostSurge	Dynamic	1	SS+Surge	Surplus
MaxUtilization	19	Jabberwocky	4	PreSurge	Dynamic	0.274502393	SS+Surge	Fill
MaxUtilization	19	Jabberwocky	4	Surge	Dynamic	0.731428281	SS+Surge	Fill
MaxUtilization	19	Jabberwocky	4	PostSurge	Dynamic	0.015554469	SS+Surge	Fill
MaxUtilization	19	Jabberwocky	4	PreSurge	Dynamic	8	SS+Surge	Surplus
MaxUtilization	19	Jabberwocky	4	Surge	Dynamic	7	SS+Surge	Surplus
MaxUtilization	19	Jabberwocky	4	PostSurge	Dynamic	9	SS+Surge	Surplus
MaxUtilization	19	Jabberwocky	8	PreSurge	Dynamic	0.271317195	SS+Surge	Fill
MaxUtilization	19	Jabberwocky	8	Surge	Dynamic	0.355303705	SS+Surge	Fill
MaxUtilization	19	Jabberwocky	8	PostSurge	Dynamic	0.470013652	SS+Surge	Fill
MaxUtilization	19	Jabberwocky	8	PreSurge	Dynamic	2	SS+Surge	Surplus
MaxUtilization	19	Jabberwocky	8	Surge	Dynamic	4	SS+Surge	Surplus
MaxUtilization	19	Jabberwocky	8	PostSurge	Dynamic	8	SS+Surge	Surplus
MaxUtilization	19	Jabberwocky	12	PreSurge	Dynamic	0.363795956	SS+Surge	Fill
MaxUtilization	19	Jabberwocky	12	Surge	Dynamic	0.113115808	SS+Surge	Fill
MaxUtilization	19	Jabberwocky	12	PostSurge	Dynamic	0.82317216	SS+Surge	Fill
MaxUtilization	19	Jabberwocky	12	PreSurge	Dynamic	1	SS+Surge	Surplus
MaxUtilization	19	Jabberwocky	12	Surge	Dynamic	0	SS+Surge	Surplus
MaxUtilization	19	Jabberwocky	12	PostSurge	Dynamic	7	SS+Surge	Surplus
MaxUtilization	19	Jabberwocky	16	PreSurge	Dynamic	0.649420759	SS+Surge	Fill
MaxUtilization	19	Jabberwocky	16	Surge	Dynamic	0.434444981	SS+Surge	Fill
MaxUtilization	19	Jabberwocky	16	PostSurge	Dynamic	0.0780738	SS+Surge	Fill
MaxUtilization	19	Jabberwocky	16	PreSurge	Dynamic	3	SS+Surge	Surplus
MaxUtilization	19	Jabberwocky	16	Surge	Dynamic	8	SS+Surge	Surplus
MaxUtilization	19	Jabberwocky	16	PostSurge	Dynamic	8	SS+Surge	Surplus
Rotational	10	Jabberwocky	4	PreSurge	Dynamic	0.111047332	SteadyState	Fill
Rotational	10	Jabberwocky	4	Surge	Dynamic	0.138173355	SteadyState	Fill
Rotational	10	Jabberwocky	4	PostSurge	Dynamic	0.360211401	SteadyState	Fill
Rotational	10	Jabberwocky	4	PreSurge	Dynamic	5	SteadyState	Surplus
Rotational	10	Jabberwocky	4	Surge	Dynamic	8	SteadyState	Surplus
Rotational	10	Jabberwocky	4	PostSurge	Dynamic	7	SteadyState	Surplus
Rotational	10	Jabberwocky	8	PreSurge	Dynamic	0.061611048	SteadyState	Fill
Rotational	10	Jabberwocky	8	Surge	Dynamic	0.763436479	SteadyState	Fill
Rotational	10	Jabberwocky	8	PostSurge	Dynamic	0.796129716	SteadyState	Fill
Rotational	10	Jabberwocky	8	PreSurge	Dynamic	3	SteadyState	Surplus
Rotational	10	Jabberwocky	8	Surge	Dynamic	0	SteadyState	Surplus
Rotational	10	Jabberwocky	8	PostSurge	Dynamic	3	SteadyState	Surplus
Rotational	10	Jabberwocky	12	PreSurge	Dynamic	0.411951173	SteadyState	Fill
Rotational	10	Jabberwocky	12	Surge	Dynamic	0.60439381	SteadyState	Fill
Rotational	10	Jabberwocky	12	PostSurge	Dynamic	0.913232694	SteadyState	Fill
Rotational	10	Jabberwocky	12	PreSurge	Dynamic	9	SteadyState	Surplus
Rotational	10	Jabberwocky	12	Surge	Dynamic	9	SteadyState	Surplus
Rotational	10	Jabberwocky	12	PostSurge	Dynamic	6	SteadyState	Surplus
Rotational	10	Jabberwocky	16	PreSurge	Dynamic	0.725346528	SteadyState	Fill
Rotational	10	Jabberwocky	16	Surge	Dynamic	0.924814967	SteadyState	Fill
Rotational	10	Jabberwocky	16	PostSurge	Dynamic	0.592087543	SteadyState	Fill
Rotational	10	Jabberwocky	16	PreSurge	Dynamic	8	SteadyState	Surplus
Rotational	10	Jabberwocky	16	Surge	Dynamic	7	SteadyState	Surplus
Rotational	10	Jabberwocky	16	PostSurge	Dynamic	4	SteadyState	Surplus
Rotational	13	Jabberwocky	4	PreSurge	Dynamic	0.312917622	SteadyState	Fill
Rotational	13	Jabberwocky	4	Surge	Dynamic	0.175344884	SteadyState	Fill
Rotational	13	Jabberwocky	4	PostSurge	Dynamic	0.0020279	SteadyState	Fill
Rotational	13	Jabberwocky	4	PreSurge	Dynamic	6	SteadyState	Surplus
Rotational	13	Jabberwocky	4	Surge	Dynamic	5	SteadyState	Surplus
Rotational	13	Jabberwocky	4	PostSurge	Dynamic	9	SteadyState	Surplus
Rotational	13	Jabberwocky	8	PreSurge	Dynamic	0.689697124	SteadyState	Fill
Rotational	13	Jabberwocky	8	Surge	Dynamic	0.98590015	SteadyState	Fill
Rotational	13	Jabberwocky	8	PostSurge	Dynamic	0.604945209	SteadyState	Fill
Rotational	13	Jabberwocky	8	PreSurge	Dynamic	9	SteadyState	Surplus
Rotational	13	Jabberwocky	8	Surge	Dynamic	6	SteadyState	Surplus
Rotational	13	Jabberwocky	8	PostSurge	Dynamic	9	SteadyState	Surplus
Rotational	13	Jabberwocky	12	PreSurge	Dynamic	0.50600507	SteadyState	Fill
Rotational	13	Jabberwocky	12	Surge	Dynamic	0.93862363	SteadyState	Fill
Rotational	13	Jabberwocky	12	PostSurge	Dynamic	0.190548664	SteadyState	Fill
Rotational	13	Jabberwocky	12	PreSurge	Dynamic	4	SteadyState	Surplus
Rotational	13	Jabberwocky	12	Surge	Dynamic	7	SteadyState	Surplus
Rotational	13	Jabberwocky	12	PostSurge	Dynamic	8	SteadyState	Surplus
Rotational	13	Jabberwocky	16	PreSurge	Dynamic	0.343762418	SteadyState	Fill
Rotational	13	Jabberwocky	16	Surge	Dynamic	0.995724627	SteadyState	Fill
Rotational	13	Jabberwocky	16	PostSurge	Dynamic	0.525671396	SteadyState	Fill
Rotational	13	Jabberwocky	16	PreSurge	Dynamic	1	SteadyState	Surplus
Rotational	13	Jabberwocky	16	Surge	Dynamic	7	SteadyState	Surplus
Rotational	13	Jabberwocky	16	PostSurge	Dynamic	4	SteadyState	Surplus
Rotational	16	Jabberwocky	4	PreSurge	Dynamic	0.320390062	SteadyState	Fill
Rotational	16	Jabberwocky	4	Surge	Dynamic	0.23577191	SteadyState	Fill
Rotational	16	Jabberwocky	4	PostSurge	Dynamic	0.873879471	SteadyState	Fill
Rotational	16	Jabberwocky	4	PreSurge	Dynamic	0	SteadyState	Surplus
Rotational	16	Jabberwocky	4	Surge	Dynamic	7	SteadyState	Surplus
Rotational	16	Jabberwocky	4	PostSurge	Dynamic	4	SteadyState	Surplus
Rotational	16	Jabberwocky	8	PreSurge	Dynamic	0.368694226	SteadyState	Fill
Rotational	16	Jabberwocky	8	Surge	Dynamic	0.687874543	SteadyState	Fill
Rotational	16	Jabberwocky	8	PostSurge	Dynamic	0.730053938	SteadyState	Fill
Rotational	16	Jabberwocky	8	PreSurge	Dynamic	5	SteadyState	Surplus
Rotational	16	Jabberwocky	8	Surge	Dynamic	3	SteadyState	Surplus
Rotational	16	Jabberwocky	8	PostSurge	Dynamic	6	SteadyState	Surplus
Rotational	16	Jabberwocky	12	PreSurge	Dynamic	0.00123756	SteadyState	Fill
Rotational	16	Jabberwocky	12	Surge	Dynamic	0.413846376	SteadyState	Fill
Rotational	16	Jabberwocky	12	PostSurge	Dynamic	0.274989577	SteadyState	Fill
Rotational	16	Jabberwocky	12	PreSurge	Dynamic	4	SteadyState	Surplus
Rotational	16	Jabberwocky	12	Surge	Dynamic	5	SteadyState	Surplus
Rotational	16	Jabberwocky	12	PostSurge	Dynamic	0	SteadyState	Surplus
Rotational	16	Jabberwocky	16	PreSurge	Dynamic	0.760612613	SteadyState	Fill
Rotational	16	Jabberwocky	16	Surge	Dynamic	0.113941848	SteadyState	Fill
Rotational	16	Jabberwocky	16	PostSurge	Dynamic	0.49148987	SteadyState	Fill
Rotational	16	Jabberwocky	16	PreSurge	Dynamic	4	SteadyState	Surplus
Rotational	16	Jabberwocky	16	Surge	Dynamic	5	SteadyState	Surplus
Rotational	16	Jabberwocky	16	PostSurge	Dynamic	6	SteadyState	Surplus
Rotational	19	Jabberwocky	4	PreSurge	Dynamic	0.888123417	SteadyState	Fill
Rotational	19	Jabberwocky	4	Surge	Dynamic	0.883988758	SteadyState	Fill
Rotational	19	Jabberwocky	4	PostSurge	Dynamic	0.596911813	SteadyState	Fill
Rotational	19	Jabberwocky	4	PreSurge	Dynamic	6	SteadyState	Surplus
Rotational	19	Jabberwocky	4	Surge	Dynamic	2	SteadyState	Surplus
Rotational	19	Jabberwocky	4	PostSurge	Dynamic	5	SteadyState	Surplus
Rotational	19	Jabberwocky	8	PreSurge	Dynamic	0.794867918	SteadyState	Fill
Rotational	19	Jabberwocky	8	Surge	Dynamic	0.964515696	SteadyState	Fill
Rotational	19	Jabberwocky	8	PostSurge	Dynamic	0.485478798	SteadyState	Fill
Rotational	19	Jabberwocky	8	PreSurge	Dynamic	9	SteadyState	Surplus
Rotational	19	Jabberwocky	8	Surge	Dynamic	5	SteadyState	Surplus
Rotational	19	Jabberwocky	8	PostSurge	Dynamic	7	SteadyState	Surplus
Rotational	19	Jabberwocky	12	PreSurge	Dynamic	0.020200468	SteadyState	Fill
Rotational	19	Jabberwocky	12	Surge	Dynamic	0.45144328	SteadyState	Fill
Rotational	19	Jabberwocky	12	PostSurge	Dynamic	0.581660714	SteadyState	Fill
Rotational	19	Jabberwocky	12	PreSurge	Dynamic	0	SteadyState	Surplus
Rotational	19	Jabberwocky	12	Surge	Dynamic	8	SteadyState	Surplus
Rotational	19	Jabberwocky	12	PostSurge	Dynamic	6	SteadyState	Surplus
Rotational	19	Jabberwocky	16	PreSurge	Dynamic	0.639016036	SteadyState	Fill
Rotational	19	Jabberwocky	16	Surge	Dynamic	0.71061693	SteadyState	Fill
Rotational	19	Jabberwocky	16	PostSurge	Dynamic	0.775119964	SteadyState	Fill
Rotational	19	Jabberwocky	16	PreSurge	Dynamic	3	SteadyState	Surplus
Rotational	19	Jabberwocky	16	Surge	Dynamic	3	SteadyState	Surplus
Rotational	19	Jabberwocky	16	PostSurge	Dynamic	9	SteadyState	Surplus
Rotational	10	Jabberwocky	4	PreSurge	Dynamic	0.704088281	SS+Surge	Fill
Rotational	10	Jabberwocky	4	Surge	Dynamic	0.304319824	SS+Surge	Fill
Rotational	10	Jabberwocky	4	PostSurge	Dynamic	0.626616127	SS+Surge	Fill
Rotational	10	Jabberwocky	4	PreSurge	Dynamic	9	SS+Surge	Surplus
Rotational	10	Jabberwocky	4	Surge	Dynamic	8	SS+Surge	Surplus
Rotational	10	Jabberwocky	4	PostSurge	Dynamic	2	SS+Surge	Surplus
Rotational	10	Jabberwocky	8	PreSurge	Dynamic	0.752537649	SS+Surge	Fill
Rotational	10	Jabberwocky	8	Surge	Dynamic	0.418206386	SS+Surge	Fill
Rotational	10	Jabberwocky	8	PostSurge	Dynamic	0.538202689	SS+Surge	Fill
Rotational	10	Jabberwocky	8	PreSurge	Dynamic	4	SS+Surge	Surplus
Rotational	10	Jabberwocky	8	Surge	Dynamic	4	SS+Surge	Surplus
Rotational	10	Jabberwocky	8	PostSurge	Dynamic	3	SS+Surge	Surplus
Rotational	10	Jabberwocky	12	PreSurge	Dynamic	0.683005989	SS+Surge	Fill
Rotational	10	Jabberwocky	12	Surge	Dynamic	0.315003038	SS+Surge	Fill
Rotational	10	Jabberwocky	12	PostSurge	Dynamic	0.10226279	SS+Surge	Fill
Rotational	10	Jabberwocky	12	PreSurge	Dynamic	8	SS+Surge	Surplus
Rotational	10	Jabberwocky	12	Surge	Dynamic	9	SS+Surge	Surplus
Rotational	10	Jabberwocky	12	PostSurge	Dynamic	0	SS+Surge	Surplus
Rotational	10	Jabberwocky	16	PreSurge	Dynamic	0.235746841	SS+Surge	Fill
Rotational	10	Jabberwocky	16	Surge	Dynamic	0.151874127	SS+Surge	Fill
Rotational	10	Jabberwocky	16	PostSurge	Dynamic	0.961518873	SS+Surge	Fill
Rotational	10	Jabberwocky	16	PreSurge	Dynamic	6	SS+Surge	Surplus
Rotational	10	Jabberwocky	16	Surge	Dynamic	8	SS+Surge	Surplus
Rotational	10	Jabberwocky	16	PostSurge	Dynamic	7	SS+Surge	Surplus
Rotational	13	Jabberwocky	4	PreSurge	Dynamic	0.74195644	SS+Surge	Fill
Rotational	13	Jabberwocky	4	Surge	Dynamic	0.418459062	SS+Surge	Fill
Rotational	13	Jabberwocky	4	PostSurge	Dynamic	0.60209034	SS+Surge	Fill
Rotational	13	Jabberwocky	4	PreSurge	Dynamic	3	SS+Surge	Surplus
Rotational	13	Jabberwocky	4	Surge	Dynamic	5	SS+Surge	Surplus
Rotational	13	Jabberwocky	4	PostSurge	Dynamic	9	SS+Surge	Surplus
Rotational	13	Jabberwocky	8	PreSurge	Dynamic	0.908497856	SS+Surge	Fill
Rotational	13	Jabberwocky	8	Surge	Dynamic	0.291043389	SS+Surge	Fill
Rotational	13	Jabberwocky	8	PostSurge	Dynamic	0.986815162	SS+Surge	Fill
Rotational	13	Jabberwocky	8	PreSurge	Dynamic	4	SS+Surge	Surplus
Rotational	13	Jabberwocky	8	Surge	Dynamic	9	SS+Surge	Surplus
Rotational	13	Jabberwocky	8	PostSurge	Dynamic	5	SS+Surge	Surplus
Rotational	13	Jabberwocky	12	PreSurge	Dynamic	0.873809113	SS+Surge	Fill
Rotational	13	Jabberwocky	12	Surge	Dynamic	0.785793116	SS+Surge	Fill
Rotational	13	Jabberwocky	12	PostSurge	Dynamic	0.536122059	SS+Surge	Fill
Rotational	13	Jabberwocky	12	PreSurge	Dynamic	0	SS+Surge	Surplus
Rotational	13	Jabberwocky	12	Surge	Dynamic	1	SS+Surge	Surplus
Rotational	13	Jabberwocky	12	PostSurge	Dynamic	2	SS+Surge	Surplus
Rotational	13	Jabberwocky	16	PreSurge	Dynamic	0.111213496	SS+Surge	Fill
Rotational	13	Jabberwocky	16	Surge	Dynamic	0.832999444	SS+Surge	Fill
Rotational	13	Jabberwocky	16	PostSurge	Dynamic	0.945341781	SS+Surge	Fill
Rotational	13	Jabberwocky	16	PreSurge	Dynamic	9	SS+Surge	Surplus
Rotational	13	Jabberwocky	16	Surge	Dynamic	8	SS+Surge	Surplus
Rotational	13	Jabberwocky	16	PostSurge	Dynamic	7	SS+Surge	Surplus
Rotational	16	Jabberwocky	4	PreSurge	Dynamic	0.514918373	SS+Surge	Fill
Rotational	16	Jabberwocky	4	Surge	Dynamic	0.309262833	SS+Surge	Fill
Rotational	16	Jabberwocky	4	PostSurge	Dynamic	0.753955244	SS+Surge	Fill
Rotational	16	Jabberwocky	4	PreSurge	Dynamic	8	SS+Surge	Surplus
Rotational	16	Jabberwocky	4	Surge	Dynamic	0	SS+Surge	Surplus
Rotational	16	Jabberwocky	4	PostSurge	Dynamic	6	SS+Surge	Surplus
Rotational	16	Jabberwocky	8	PreSurge	Dynamic	0.026422165	SS+Surge	Fill
Rotational	16	Jabberwocky	8	Surge	Dynamic	0.851780399	SS+Surge	Fill
Rotational	16	Jabberwocky	8	PostSurge	Dynamic	0.564243594	SS+Surge	Fill
Rotational	16	Jabberwocky	8	PreSurge	Dynamic	5	SS+Surge	Surplus
Rotational	16	Jabberwocky	8	Surge	Dynamic	1	SS+Surge	Surplus
Rotational	16	Jabberwocky	8	PostSurge	Dynamic	6	SS+Surge	Surplus
Rotational	16	Jabberwocky	12	PreSurge	Dynamic	0.836452456	SS+Surge	Fill
Rotational	16	Jabberwocky	12	Surge	Dynamic	0.556553747	SS+Surge	Fill
Rotational	16	Jabberwocky	12	PostSurge	Dynamic	0.751359518	SS+Surge	Fill
Rotational	16	Jabberwocky	12	PreSurge	Dynamic	6	SS+Surge	Surplus
Rotational	16	Jabberwocky	12	Surge	Dynamic	2	SS+Surge	Surplus
Rotational	16	Jabberwocky	12	PostSurge	Dynamic	0	SS+Surge	Surplus
Rotational	16	Jabberwocky	16	PreSurge	Dynamic	0.718405103	SS+Surge	Fill
Rotational	16	Jabberwocky	16	Surge	Dynamic	0.720443231	SS+Surge	Fill
Rotational	16	Jabberwocky	16	PostSurge	Dynamic	0.368078562	SS+Surge	Fill
Rotational	16	Jabberwocky	16	PreSurge	Dynamic	4	SS+Surge	Surplus
Rotational	16	Jabberwocky	16	Surge	Dynamic	0	SS+Surge	Surplus
Rotational	16	Jabberwocky	16	PostSurge	Dynamic	2	SS+Surge	Surplus
Rotational	19	Jabberwocky	4	PreSurge	Dynamic	0.648897852	SS+Surge	Fill
Rotational	19	Jabberwocky	4	Surge	Dynamic	0.837474819	SS+Surge	Fill
Rotational	19	Jabberwocky	4	PostSurge	Dynamic	0.476394033	SS+Surge	Fill
Rotational	19	Jabberwocky	4	PreSurge	Dynamic	7	SS+Surge	Surplus
Rotational	19	Jabberwocky	4	Surge	Dynamic	2	SS+Surge	Surplus
Rotational	19	Jabberwocky	4	PostSurge	Dynamic	2	SS+Surge	Surplus
Rotational	19	Jabberwocky	8	PreSurge	Dynamic	0.08171905	SS+Surge	Fill
Rotational	19	Jabberwocky	8	Surge	Dynamic	0.486445123	SS+Surge	Fill
Rotational	19	Jabberwocky	8	PostSurge	Dynamic	0.132537478	SS+Surge	Fill
Rotational	19	Jabberwocky	8	PreSurge	Dynamic	5	SS+Surge	Surplus
Rotational	19	Jabberwocky	8	Surge	Dynamic	4	SS+Surge	Surplus
Rotational	19	Jabberwocky	8	PostSurge	Dynamic	8	SS+Surge	Surplus
Rotational	19	Jabberwocky	12	PreSurge	Dynamic	0.142242711	SS+Surge	Fill
Rotational	19	Jabberwocky	12	Surge	Dynamic	0.35533358	SS+Surge	Fill
Rotational	19	Jabberwocky	12	PostSurge	Dynamic	0.8066681	SS+Surge	Fill
Rotational	19	Jabberwocky	12	PreSurge	Dynamic	0	SS+Surge	Surplus
Rotational	19	Jabberwocky	12	Surge	Dynamic	8	SS+Surge	Surplus
Rotational	19	Jabberwocky	12	PostSurge	Dynamic	3	SS+Surge	Surplus
Rotational	19	Jabberwocky	16	PreSurge	Dynamic	0.476273785	SS+Surge	Fill
Rotational	19	Jabberwocky	16	Surge	Dynamic	0.915856607	SS+Surge	Fill
Rotational	19	Jabberwocky	16	PostSurge	Dynamic	0.774977945	SS+Surge	Fill
Rotational	19	Jabberwocky	16	PreSurge	Dynamic	1	SS+Surge	Surplus
Rotational	19	Jabberwocky	16	Surge	Dynamic	3	SS+Surge	Surplus
Rotational	19	Jabberwocky	16	PostSurge	Dynamic	2	SS+Surge	Surplus
